code,name
42201712,Unidades de ultrasonido o doppler o eco pulso o ecografía de diagnóstico general para uso médico
42201713,Componentes tridimensionales para ultrasonido o doppler o eco para uso médico
42201714,Tensiómetros
42201715,Sondas o accesorios para ultrasonido o eco vaginal
42201716,Unidades de ultrasonido vascular
42201717,Almohadillas de transmisión de ultrasonido para uso médico
42201718,Escáneres oftálmicos de ultrasonido para uso médico
42201719,Lociones de escáner por ultrasonido para uso médico
42201800,Productos radiográficos de diagnóstico médico
42201801,Películas de rayos x para cardiología
42201802,Equipos de rayos x para cardiología
42201803,Equipos de rayos x para mamografías
42201804,Unidades de brazo c de rayos x para uso médico
42201805,Equipo de cine fluoroscopio para uso médico
42201806,Equipo de radiología y fluoroscopia rf para uso médico
42201807,Escáneres de radioisótopos para uso médico
42201808,Rejillas móviles de rayos x para uso médico
42201809,Inyectores o accesorios de agentes de contraste para imágenes para uso médico
42201810,Casetes o película de rayos x de uso general para uso médico
42201811,Dispositivos de aseguramiento de calidad o calibración de rayos x para uso médico
42201812,Mesas o puestos o asientos o gabinetes o accesorios de rayos x para uso médico
42201813,Unidades de tomografía de rayos x para uso médico
42201814,Tubos de rayos x para uso médico
42201815,Unidades de rayos x de uso diagnóstico general para uso médico
42201816,Unidades de xerorradiografía para uso médico
42201817,Densitómetros de hueso de rayos x
42201818,Cuñas de pisada y trompos de combinación para equipo radiográfico
42201819,Colgadores o sus accesorios para películas de rayos x
42201820,Rejillas de equipo radiográfico para uso médico
42201821,Sujeta casetes de película radiográfica
42201822,Estuches o fundas o accesorios para equipos de rayos x para uso médico
42201823,Unidad de tubo y transformador de rayos x para uso médico
42201824,Sets de artrografía para uso médico
42201825,Insertos de tubo de aparatos de rayos x para uso médico
42201826,Kits de reparación de aparatos de rayos x para uso médico
42201827,Kits de reparación de carpa de cuarto oscuro de rayos x para uso médico
42201828,Filtros de aparatos de rayos x para uso médico
42201829,Localizadores radiográficos
42201830,Pantallas intensificadoras de rayos x para uso médico
42201831,Tapas de casetes o películas de rayos x para uso médico
42201832,Cubiertas de casetes o película radiográfica
42201833,Cambiadores de casetes o película radiográfica
42201834,Ensamblajes rectificadores de aparatos de rayos x radiográficos para uso médico
42201835,Ensamblajes de unidades de tubos de aparatos de rayos x para uso médico
42201836,Ensamblajes de bandas de compresión de aparatos de rayos x para uso médico
42201837,Enfriadores de agua de rayos x para uso médico
42201838,Catéteres o kits de catéteres de enteroclisis para uso médico
42201839,Bandejas de procedimientos de imágenes para uso médico
42201840,Dispositivos sellantes vasculares
42201841,Papeles de rayos x diagnósticos para uso médico
42201843,Marcador de piel de rayos x para uso médico
42201844,Regla diagnóstica de rayos x para uso médico
42201845,Funda o inserto o sobre para película de radiología
42201846,Colimador de rayos x radiográfico y fluoroscópico
42201847,Sistema móvil de rayos x
42201848,Sistema digital de imágenes de rayos x
42201849,Escáner fluorescente
42201850,Sistema de tomografía nuclear
42201851,Contador beta o gama para uso clínico
42201852,Pantalla fluorescente
42201900,Fuentes de iluminación y equipo de visión de película radiográfica médica
42201901,Luces de punto caliente de película de rayos x para uso médico
42201902,Sistemas de estanterías de despliegue largas de rayos x para uso médico
42201903,Cajas de despliegue de película de rayos x para uso médico
42201904,Ventanas o pantallas iluminadoras de película de rayos x para uso médico
42201905,Estuches de transferencia de película de rayos x para uso médico
42201906,Ganchos iluminadores de película de rayos x para uso médico
42201907,Estereoscopios de película de rayos x para uso médico
42201908,Viseras para monitores fluoroscopios para uso médico
42202000,Cámaras médicas gamma de diagnóstico y productos relacionados
42202001,Cámaras gamma de uso general para uso médico
42202002,Sistemas de navegación o accesorios para mapeo linfático
42202003,Sondas para mapeo linfático
42202004,Colimadores para mapeo linfático
42202005,Paquete de procedimiento para mapeo linfático
42202006,Densitómetro óseo
42202100,Productos de Braquiterapia
42202101,Contenedores o semillas de intra cavidad para braquiterapia
42202102,Catéteres o jeringas o insertores o aplicadores para braquiterapia
42202103,Contenedores de almacenamiento de semillas para braquiterapia
42202104,Kits de captura de semillas para braquiterapia
42202105,Unidades de braquiterapia
42202106,Sistema de aplicador radionúclido manual
42202200,Productos de radiación gamma
42202201,Colimadores o cascos de cuchillo gamma para radio cirugía
42202202,Unidades o centelladores de cuchillos gamma radio quirúrgicos
42202203,Sets de almohadillas para cascos de radio cirugía
42202204,Sistema de re inhalación radionúclido
42202205,Bloque de moldeo de haz de terapia de radiación
42202300,Productos de acelerador lineal de terapia de radiación de intensidad modulada (IMRT) médica
42202301,Unidades bidimensionales de terapia de radiación de intensidad modulada de acelerador lineal imrt para uso médico
42202302,Unidades tridimensionales de terapia de radiación de intensidad modulada de acelerador lineal imrt para uso médico
42202303,Colimadores de terapia de radiación de intensidad modulada de acelerador lineal imrt para uso médico
42202400,Equipo de tomografía por emisión de positrones (PET) médica y productos relacionados
42202401,Unidades de tomografía de emisión de positrones pet para uso médico
42202500,Equipo de tomografía informatizada por emisión de fotones simples (SPECT) médica y productos relacionados
42202501,Unidades de tomografía de emisión computarizada de fotones únicos spect para uso médico
42202600,Productos de administración de radioisótopos y radioimunoterapia
42202601,Suministros para terapia de irradiación de tiroides
42202602,Kits de pruebas para radio inmunoterapia
42202700,Productos de radioterapia tele terapia
42202701,Equipo de cobalto 60 para teleterapia radioterapia
42202702,Aceleradores lineales para teleterapia radioterapia
42202703,Máquinas de rayos x de ortovoltaje para teleterapia radioterapia
42202704,Máquinas de rayos x superficiales para teleterapia radioterapia
42202900,Equipo radiográfico médico de bajo consumo eléctrico
42202901,Unidades de rayos x de baja energía para uso médico
42203000,Aceleradores médicos lineales y productos relacionados
42203001,Aceleradores lineales móviles o transportables para uso médico
42203100,Instrumentos radio biológicos
42203101,Micro dosímetros de efecto radio biológico
42203200,Simuladores de radioterapia
42203201,Simuladores de planeación de radioterapia rf de fluoroscopia y rayos x
42203202,Simuladores de radioterapia de tomografía computarizada ct o cat
42203300,Sistemas médicos estereotáctica
42203301,Sistemas de terapia estereotáctica sin marco
42203302,Marcos para la cabeza para terapia estereotáctica
42203303,Sistemas de biopsia estereotáctica
42203400,Productos para hacer imágenes vasculares y para cardiología intervencionista y laboratorios de cateterización cardiaca
42203401,Stents coronarios
42203402,Catéteres o sets de diagnóstico o intervención vascular
42203403,Introductores de catéteres o sets de diagnóstico o intervención vascular
42203404,Alambre guía para imágenes vasculares
42203405,Catéter inflable para angioplastia
42203406,Dispositivos de remoción de catéteres o sets de diagnóstico o intervención vascular
42203407,Sets de entrega de medios de contraste para angiografía
42203408,Kits de fundas cardiovasculares
42203409,Valvulotomos angioscópicos
42203410,Funda de catéter cardiovascular
42203411,Carritos para catéteres
42203412,Stents periféricos
42203413,Bobina vascular
42203414,Filtro vascular
42203415,Equipo de laboratorio de cateterización cardíaca
42203416,Catéter de ablación cardíaca
42203417,Endógrafo
42203418,Catéter para arterectomía
42203419,Stents biliares
42203420,Lazo para imágenes vasculares
42203421,Bandejas o paquetes para diagnóstico o intervención vascular
42203422,Pegante de embolización
42203423,Esfera de embolización
42203424,Dispositivo de cierre de sitio de procedimiento de cateterización
42203425,Catéter para embolectomía trombectomía
42203426,Dispositivo de torsión de alambre de guía para angiografía
42203427,Aguja de introducción para angiografía
42203428,Válvula de control y válvula hemostática para angiografía
42203429,Catéter para pericardiocentesis
42203430,Catéter de mapeo para electrofisiología
42203500,Marcapasos cardiacos o productos relacionados
42203501,Generador de marcapasos cardíaco o marcapasos de terapia de re sincronización cardíaca
42203502,Cables o electrodos o accesorios para marcapasos cardíacos
42203503,Introductores de cables o sets para marcapasos cardíacos
42203504,Grabadora cardíaca
42203505,Desfibrilador cardiovertidor implantable icd o desfibrilador para terapia de re sincronización cardíaca crt-d
42203506,Cables o electrodos de desfibrilador cardiovertidor implantable icd o desfibrilador para terapia de re sincronización cardíaca crt-d
42203600,Productos de archivar y información de toma de imágenes radiológicos médicos
42203601,Equipos de sistema de red de imágenes digitales de defensa din
42203602,Equipos de sistema estándar de comunicaciones de imágenes digitales en medicina dicom
42203603,Sistemas de computador para archivo de fotografías médicas pacs
42203604,Hardware de sistema de archivo de película de rayos x para usos médicos
42203605,Software de sistema de archivo de película de rayos x para usos médicos
42203606,Sistemas de telerradiografía
42203700,Suministros y equipo de procesado de toma de imágenes médicos
42203701,Estampadores de luz del día para películas de rayos x o impresoras de identificación para uso médico
42203702,Procesadores para luz del día o cuarto oscuro de imágenes médicas
42203703,Cajas de paso de seguridad de rayos x para uso médico
42203704,Toners o desarrolladores para uso médico
42203705,Impresoras láser en seco para imágenes o reproductores de imágenes para uso médico
